country,province,district,response,vaccine.type,roundNumber,numbercluster,round_start_date,start_date,end_date,male_sampled,female_sampled,total_sampled,male_vaccinated,female_vaccinated,total_vaccinated,total_missed,status,performance,r_non_compliance,r_house_not_visited,r_childabsent,r_Child_was_asleep,r_Child_is_a_visitor,r_Vaccinated_but_not_FM,other_r,percent_care_giver_informed_sia,abs_reason_travelled,abs_reason_other,abs_reason_market,abs_reason_school,nc_reason_others,nc_reason_child_sick,prct_r_non_compliance,prct_r_house_not_visited,prct_r_childabsent,prct_r_Child_was_asleep,prct_r_Child_is_a_visitor,prct_r_Vaccinated_but_not_FM,prct_other_r,proportion_missed_child
ALG,TAMANRASSET,AIN AMGUEL,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,TAMANRASSET,EPSP ABALESSA (SILET),ALG-2023-09-01_nOPV,nOPV2,Rnd1,24,2024-06-28T00:00:00Z,2024-07-02,2024-08-02,35,25,60,35,25,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,TAMANRASSET,EPSP ABALESSA (SILET),ALG-2024-01-01_nOPV,nOPV2,Rnd1,21,2024-01-28T00:00:00Z,2024-02-01,2024-02-02,46,14,60,46,14,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,TAMANRASSET,EPSP ABALESSA (SILET),nOPV2022,nOPV2,Rnd1,21,2022-12-16T00:00:00Z,2022-12-20,2022-12-20,29,31,60,23,27,50,10,Fail,poor,0,0,2,0,0,0,8,0,1,0,1,0,0,0,0,0,20,0,0,0,80,0.17
ALG,TAMANRASSET,EPSP ABALESSA (SILET),nOPV2022,nOPV2,Rnd2,20,2023-01-22T00:00:00Z,2023-01-26,2023-01-27,35,25,60,34,25,59,1,Pass,high,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.02
ALG,TAMANRASSET,EPSP ABALESSA (SILET),nOPV2022,nOPV2,Rnd3,21,2023-03-20T00:00:00Z,2023-03-24,2023-03-26,32,28,60,31,28,59,1,Pass,high,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,100,0,0,0,0,0.02
ALG,TAMANRASSET,EPSP IN GUEZZAM,ALG-2023-09-01_nOPV,nOPV2,Rnd1,21,2024-09-28T00:00:00Z,2024-10-02,2024-11-02,34,26,60,32,21,53,7,Fail,moderate,0,0,6,0,0,0,1,0,2,4,0,0,0,0,0,0,85.71,0,0,0,14.29,0.12
ALG,TAMANRASSET,EPSP IN GUEZZAM,ALG-2024-01-01_nOPV,nOPV2,Rnd1,21,2024-01-28T00:00:00Z,2024-02-01,2024-02-02,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,TAMANRASSET,EPSP IN GUEZZAM,nOPV2022,nOPV2,Rnd1,21,2022-12-11T00:00:00Z,2022-12-15,2022-12-15,37,23,60,19,9,28,32,Fail,very poor,0,0,10,0,0,0,22,0,6,4,0,0,3,0,0,0,31.25,0,0,0,68.75,0.53
ALG,TAMANRASSET,EPSP IN GUEZZAM,nOPV2022,nOPV2,Rnd2,21,2023-01-22T00:00:00Z,2023-01-26,2023-01-26,35,25,60,21,19,40,20,Fail,very poor,0,0,6,0,0,0,14,0,5,1,0,0,0,0,0,0,30,0,0,0,70,0.33
ALG,TAMANRASSET,EPSP IN GUEZZAM,nOPV2022,nOPV2,Rnd3,21,2023-03-21T00:00:00Z,2023-03-25,2023-03-26,31,29,60,28,26,54,6,Fail,moderate,0,0,2,0,0,0,4,0,1,1,0,0,1,0,0,0,33.33,0,0,0,66.67,0.1
ALG,TAMANRASSET,EPSP IN MGUEL,ALG-2023-09-01_nOPV,nOPV2,Rnd1,20,2024-06-28T00:00:00Z,2024-07-02,2024-08-02,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,TAMANRASSET,EPSP IN MGUEL,ALG-2024-01-01_nOPV,nOPV2,Rnd1,21,2024-01-28T00:00:00Z,2024-02-01,2024-02-02,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,TAMANRASSET,EPSP IN MGUEL,nOPV2022,nOPV2,Rnd1,21,2022-12-11T00:00:00Z,2022-12-15,2022-12-26,35,25,60,27,22,49,11,Fail,poor,0,0,10,0,0,0,1,0,5,2,3,0,0,0,0,0,90.91,0,0,0,9.09,0.18
ALG,TAMANRASSET,EPSP IN MGUEL,nOPV2022,nOPV2,Rnd2,21,2023-01-22T00:00:00Z,2023-01-26,2023-01-28,39,21,60,34,19,53,7,Fail,moderate,0,0,4,0,0,0,3,0,0,4,0,0,1,0,0,0,57.14,0,0,0,42.86,0.12
ALG,TAMANRASSET,EPSP IN MGUEL,nOPV2022,nOPV2,Rnd3,21,2023-03-20T00:00:00Z,2023-03-24,2023-03-25,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,TAMANRASSET,EPSP IN SALAH,ALG-2023-09-01_nOPV,nOPV2,Rnd1,21,2024-02-09T00:00:00Z,2024-02-13,2024-12-02,25,35,60,24,35,59,1,Pass,high,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.02
ALG,TAMANRASSET,EPSP IN SALAH,ALG-2024-01-01_nOPV,nOPV2,Rnd1,21,2024-01-28T00:00:00Z,2024-02-01,2024-02-02,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,TAMANRASSET,EPSP IN SALAH,nOPV2022,nOPV2,Rnd1,21,2022-12-11T00:00:00Z,2022-12-15,2022-12-15,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,TAMANRASSET,EPSP IN SALAH,nOPV2022,nOPV2,Rnd2,21,2023-01-21T00:00:00Z,2023-01-25,2023-01-26,33,27,60,33,26,59,1,Pass,high,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.02
ALG,TAMANRASSET,EPSP TAMENRASSET,ALG-2023-09-01_nOPV,nOPV2,Rnd1,21,2024-06-28T00:00:00Z,2024-07-02,2024-08-02,33,27,60,33,26,59,1,Pass,high,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.02
ALG,TAMANRASSET,EPSP TAMENRASSET,ALG-2024-01-01_nOPV,nOPV2,Rnd1,21,2024-01-28T00:00:00Z,2024-02-01,2024-02-02,25,35,60,25,35,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,TAMANRASSET,EPSP TAMENRASSET,nOPV2022,nOPV2,Rnd1,21,2022-12-10T00:00:00Z,2022-12-14,2022-12-15,36,24,60,14,13,27,33,Fail,very poor,0,0,11,0,0,0,22,0,1,7,3,0,1,0,0,0,33.33,0,0,0,66.67,0.55
ALG,TAMANRASSET,EPSP TAMENRASSET,nOPV2022,nOPV2,Rnd2,21,2023-01-22T00:00:00Z,2023-01-26,2023-01-29,35,25,60,34,23,57,3,Pass,high,0,0,2,0,0,0,1,0,1,0,1,0,0,0,0,0,66.67,0,0,0,33.33,0.05
ALG,TAMANRASSET,EPSP TAMENRASSET,nOPV2022,nOPV2,Rnd3,6,2023-03-20T00:00:00Z,2023-03-24,2023-03-26,30,30,60,29,28,57,3,Pass,high,0,0,3,0,0,0,0,0,0,2,1,0,0,0,0,0,100,0,0,0,0,0.05
ALG,TAMANRASSET,EPSP TAZROUK,ALG-2023-09-01_nOPV,nOPV2,Rnd1,19,2024-08-29T00:00:00Z,2024-09-02,2024-09-02,34,26,60,33,26,59,1,Pass,high,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,100,0,0,0,0,0.02
ALG,TAMANRASSET,EPSP TAZROUK,ALG-2024-01-01_nOPV,nOPV2,Rnd1,21,2024-01-28T00:00:00Z,2024-02-01,2024-02-02,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,TAMANRASSET,EPSP TAZROUK,nOPV2022,nOPV2,Rnd1,21,2022-12-14T00:00:00Z,2022-12-18,2022-12-27,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,TAMANRASSET,EPSP TAZROUK,nOPV2022,nOPV2,Rnd2,21,2023-01-22T00:00:00Z,2023-01-26,2023-01-27,31,29,60,27,27,54,6,Fail,moderate,0,0,4,0,0,0,2,0,0,2,2,0,0,0,0,0,66.67,0,0,0,33.33,0.1
ALG,TAMANRASSET,EPSP TAZROUK,nOPV2022,nOPV2,Rnd3,21,2023-03-20T00:00:00Z,2023-03-24,2023-03-26,26,34,60,26,33,59,1,Pass,high,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,100,0,0,0,0,0.02
ALG,TAMANRASSET,EPSP TIN ZAOUATINE,ALG-2023-09-01_nOPV,nOPV2,Rnd1,21,2024-02-10T00:00:00Z,2024-02-14,2024-02-14,36,24,60,30,20,50,10,Fail,poor,0,0,5,0,0,0,5,0,2,3,0,0,1,0,0,0,50,0,0,0,50,0.17
ALG,TAMANRASSET,EPSP TIN ZAOUATINE,ALG-2024-01-01_nOPV,nOPV2,Rnd1,21,2024-01-28T00:00:00Z,2024-02-01,2024-02-02,36,24,60,35,22,57,3,Pass,high,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,33.33,0,0,0,66.67,0.05
ALG,TAMANRASSET,EPSP TIN ZAOUATINE,nOPV2022,nOPV2,Rnd2,21,2022-12-29T00:00:00Z,2023-01-02,2023-01-31,34,26,60,21,20,41,19,Fail,poor,0,0,4,0,0,0,15,0,2,2,0,0,2,0,0,0,21.05,0,0,0,78.95,0.32
ALG,TAMANRASSET,EPSP TIN ZAOUATINE,nOPV2022,nOPV2,Rnd3,23,2023-03-26T00:00:00Z,2023-03-30,2023-03-30,36,24,60,36,23,59,1,Pass,high,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,100,0,0,0,0,0.02
ALG,TAMANRASSET,IN GUEZZAM,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,21,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,36,24,60,35,24,59,1,Pass,high,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,100,0,0,0,0,0.02
ALG,TAMANRASSET,IN GUEZZAM,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,TAMANRASSET,IN SALAH,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,21,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,40,20,60,39,20,59,1,Pass,high,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.02
ALG,TAMANRASSET,IN SALAH,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,26,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,45,25,70,45,25,70,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,TAMANRASSET,TAMANRASSET,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,83,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,177,63,240,177,63,240,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,TAMANRASSET,TAMANRASSET,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,TAMANRASSET,TAZROUK,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,21,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,27,33,60,26,33,59,1,Pass,high,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,100,0,0,0,0,0.02
ALG,TAMANRASSET,TAZROUK,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,21,39,60,21,38,59,1,Pass,high,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,100,0,0,0,0,0.02
ALG,TAMANRASSET,TINZAOUATINE,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,21,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,TAMANRASSET,TINZAOUATINE,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,TEBESSA,BIR EL ATER,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,21,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,32,28,60,27,24,51,9,Fail,poor,0,0,0,0,0,0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,100,0.15
ALG,TEBESSA,BIR EL ATER,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,TEBESSA,CHERIA,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,20,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,27,33,60,27,32,59,1,Pass,high,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.02
ALG,TEBESSA,CHERIA,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,25,35,60,23,32,55,5,Fail,moderate,0,0,1,0,0,0,4,0,1,0,0,0,2,0,0,0,20,0,0,0,80,0.08
ALG,TEBESSA,EL AOUINET,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,21,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,35,25,60,34,24,58,2,Pass,high,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,50,0,0,0,50,0.03
ALG,TEBESSA,EL AOUINET,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,TEBESSA,NEGRINE,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,19,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,37,23,60,37,23,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,TEBESSA,NEGRINE,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,TEBESSA,OUENZA,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,21,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,TEBESSA,OUENZA,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,29,31,60,29,30,59,1,Pass,high,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,100,0.02
ALG,TEBESSA,TEBESSA,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,21,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,28,32,60,28,30,58,2,Pass,high,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,50,0,0,0,50,0.03
ALG,TEBESSA,TEBESSA,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,39,21,60,38,19,57,3,Pass,high,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,100,0.05
ALG,TIARET,AIN DEHEB,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,21,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,38,22,60,23,16,39,21,Fail,very poor,0,0,7,0,0,0,14,0,0,1,6,0,5,0,0,0,33.33,0,0,0,66.67,0.35
ALG,TIARET,AIN DEHEB,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,35,25,60,35,25,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,TIARET,AIN EL HADID,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,21,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,35,25,60,29,24,53,7,Fail,moderate,0,0,3,0,0,0,4,0,2,1,0,0,1,1,0,0,42.86,0,0,0,57.14,0.12
ALG,TIARET,AIN EL HADID,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,36,24,60,34,22,56,4,Fail,moderate,0,0,2,0,0,0,2,0,0,0,2,0,2,0,0,0,50,0,0,0,50,0.07
ALG,TIARET,AIN KERMES,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,21,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,35,25,60,32,22,54,6,Fail,moderate,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.1
ALG,TIARET,AIN KERMES,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,34,26,60,34,24,58,2,Pass,high,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.03
ALG,TIARET,KSAR CHELLAL,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,21,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,33,27,60,32,26,58,2,Pass,high,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,100,0,0,0,0,0.03
ALG,TIARET,KSAR CHELLAL,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,27,33,60,26,33,59,1,Pass,high,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,100,0.02
ALG,TIARET,MAHDIA,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,21,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,37,23,60,37,21,58,2,Pass,high,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,50,0,0,0,50,0.03
ALG,TIARET,MAHDIA,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,30,30,60,30,29,59,1,Pass,high,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,100,0,0,0,0,0.02
ALG,TIARET,RAHOUIA,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,21,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,33,27,60,29,25,54,6,Fail,moderate,0,0,1,0,0,0,5,0,0,1,0,0,2,2,0,0,16.67,0,0,0,83.33,0.1
ALG,TIARET,RAHOUIA,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,31,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,43,47,90,43,47,90,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,TIARET,TIARET,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,21,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,32,28,60,32,27,59,1,Pass,high,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.02
ALG,TIARET,TIARET,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,29,31,60,28,30,58,2,Pass,high,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,100,0.03
ALG,TINDOUF,CAMPS DES REFUGIES TINDOUF,ALG-2023-09-01_nOPV,nOPV2,Rnd1,12,2024-06-28T00:00:00Z,2024-07-02,2024-08-02,25,35,60,25,35,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,TINDOUF,CAMPS DES REFUGIES TINDOUF,ALG-2024-01-01_nOPV,nOPV2,Rnd1,11,2024-01-28T00:00:00Z,2024-02-01,2024-02-02,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,TINDOUF,CAMPS DES REFUGIES TINDOUF,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,8,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,TINDOUF,CAMPS DES REFUGIES TINDOUF,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,15,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,23,27,50,13,14,27,33,Fail,very poor,0,0,1,0,0,0,32,0,0,0,1,0,1,1,0,0,3.03,0,0,0,96.97,0.66
ALG,TINDOUF,EPSP OUM EL ASSEL,ALG-2023-09-01_nOPV,nOPV2,Rnd1,7,2024-06-28T00:00:00Z,2024-07-02,2024-11-02,35,25,60,35,25,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,TINDOUF,EPSP OUM EL ASSEL,ALG-2024-01-01_nOPV,nOPV2,Rnd1,6,2024-01-28T00:00:00Z,2024-02-01,2024-02-02,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,TINDOUF,EPSP OUM EL ASSEL,nOPV2022,nOPV2,Rnd1,21,2022-12-10T00:00:00Z,2022-12-14,2022-12-15,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,TINDOUF,EPSP OUM EL ASSEL,nOPV2022,nOPV2,Rnd2,21,2023-01-22T00:00:00Z,2023-01-26,2023-01-26,36,24,60,36,24,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,TINDOUF,EPSP TINDOUF,ALG-2023-09-01_nOPV,nOPV2,Rnd1,21,2024-06-28T00:00:00Z,2024-07-02,2024-08-02,30,30,60,30,28,58,2,Pass,high,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.03
ALG,TINDOUF,EPSP TINDOUF,ALG-2024-01-01_nOPV,nOPV2,Rnd1,21,2024-01-28T00:00:00Z,2024-02-01,2024-02-02,29,31,60,29,30,59,1,Pass,high,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.02
ALG,TINDOUF,EPSP TINDOUF,nOPV2022,nOPV2,Rnd1,21,2022-12-10T00:00:00Z,2022-12-14,2022-12-15,32,28,60,32,27,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,100,0,0,0,0,0.02
ALG,TINDOUF,EPSP TINDOUF,nOPV2022,nOPV2,Rnd2,21,2023-01-22T00:00:00Z,2023-01-26,2023-01-27,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,TINDOUF,OUM EL ASSEL,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,21,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,35,25,60,35,25,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,TINDOUF,OUM EL ASSEL,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,TINDOUF,TINDOUF,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,21,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,36,24,60,36,24,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,TINDOUF,TINDOUF,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,36,24,60,36,24,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,TIPAZA,BOU ISMAIL,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,6,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,39,21,60,38,18,56,4,Fail,moderate,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.07
ALG,TIPAZA,BOU ISMAIL,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,6,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,TIPAZA,CHERCHELL,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,21,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,32,28,60,32,27,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,100,0,0,0,0,0.02
ALG,TIPAZA,CHERCHELL,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,TIPAZA,DAMOUS,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,23,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,TIPAZA,DAMOUS,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd2,21,2025-12-27T00:00:00Z,2025-12-31,2026-01-01,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,TIPAZA,TIPAZA,ALG-2025-09-01_nOPV_NID,nOPV2,Rnd1,13,2025-11-30T00:00:00Z,2025-12-04,2025-12-05,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
