country,province,district,response,vaccine.type,roundNumber,numbercluster,round_start_date,start_date,end_date,male_sampled,female_sampled,total_sampled,male_vaccinated,female_vaccinated,total_vaccinated,total_missed,status,performance,r_non_compliance,r_house_not_visited,r_childabsent,r_Child_was_asleep,r_Child_is_a_visitor,r_Vaccinated_but_not_FM,other_r,percent_care_giver_informed_sia,abs_reason_school,abs_reason_travelled,abs_reason_farm,abs_reason_in_playground,abs_reason_market,abs_reason_other,nc_reason_vaccines_safety,nc_reason_too_many_rnd,nc_reason_religious_cultural,nc_reason_covid_19,nc_reason_others,nc_reason_no_felt_need,nc_reason_child_sick,nc_reason_nopvconcern,nc_reason_no_care_giver_consent,prct_r_non_compliance,prct_r_house_not_visited,prct_r_childabsent,prct_r_Child_was_asleep,prct_r_Child_is_a_visitor,prct_r_Vaccinated_but_not_FM,prct_other_r,proportion_missed_child
TNZ,SHINYANGA,USHETU DC,TNZ-2026-02-01_nOPV_sNID,nOPV2,Rnd1,21,2026-03-24T00:00:00Z,2026-03-28,2026-03-29,32,28,60,13,9,22,38,Fail,very poor,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.63
TNZ,SHINYANGA,USHETU DC,TNZ-2026-02-01_nOPV_sNID,nOPV2,Rnd2,8,2026-05-07T00:00:00Z,2026-05-11,2026-05-12,9,11,20,7,7,14,46,Fail,very poor,1,0,1,1,1,0,42,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2.17,0,2.17,2.17,2.17,0,91.3,2.3
TNZ,SIMIYU,BARIADI DC,MLW_WPV1,bOPV,Rnd2,21,2022-05-21T00:00:00Z,2022-05-25,2022-05-28,33,27,60,33,26,59,1,Pass,high,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.02
TNZ,SIMIYU,BARIADI DC,MLW_WPV1,bOPV,Rnd3,21,2022-09-04T00:00:00Z,2022-09-08,2022-09-10,25,35,60,25,35,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,SIMIYU,BARIADI DC,MLW_WPV1,bOPV,Rnd4,21,2022-12-04T00:00:00Z,2022-12-08,2022-12-10,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,SIMIYU,BARIADI DC,TNZ-2026-02-01_nOPV_sNID,nOPV2,Rnd1,21,2026-03-24T00:00:00Z,2026-03-28,2026-03-29,33,27,60,28,22,50,10,Fail,poor,0,3,3,0,1,1,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0,10,10,20,0.17
TNZ,SIMIYU,BARIADI DC,TNZ-2026-02-01_nOPV_sNID,nOPV2,Rnd2,7,2026-05-07T00:00:00Z,2026-05-11,2026-05-12,17,13,30,16,10,26,34,Fail,very poor,0,1,3,0,0,0,30,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94,8.82,0,0,0,88.24,1.13
TNZ,SIMIYU,BARIADI TC,MLW_WPV1,bOPV,Rnd2,21,2022-05-21T00:00:00Z,2022-05-25,2022-05-27,30,30,60,25,24,49,11,Fail,poor,3,2,2,0,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,2,27.27,18.18,18.18,0,0,36.36,0,0.18
TNZ,SIMIYU,BARIADI TC,MLW_WPV1,bOPV,Rnd3,21,2022-09-04T00:00:00Z,2022-09-08,2022-09-10,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,SIMIYU,BARIADI TC,MLW_WPV1,bOPV,Rnd4,21,2022-12-04T00:00:00Z,2022-12-08,2022-12-10,25,35,60,25,35,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,SIMIYU,BARIADI TC,TNZ-2026-02-01_nOPV_sNID,nOPV2,Rnd1,21,2026-03-24T00:00:00Z,2026-03-28,2026-03-29,34,26,60,34,25,59,1,Pass,high,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
TNZ,SIMIYU,BARIADI TC,TNZ-2026-02-01_nOPV_sNID,nOPV2,Rnd2,3,2026-05-07T00:00:00Z,2026-05-11,2026-05-12,3,7,10,3,5,8,52,Fail,very poor,0,0,1,0,0,0,51,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92,0,0,0,98.08,5.2
TNZ,SIMIYU,BUSEGA DC,MLW_WPV1,bOPV,Rnd2,21,2022-05-21T00:00:00Z,2022-05-25,2022-05-27,29,31,60,26,30,56,4,Fail,moderate,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25,0,0,0,0,0,75,0.07
TNZ,SIMIYU,BUSEGA DC,MLW_WPV1,bOPV,Rnd3,21,2022-09-04T00:00:00Z,2022-09-08,2022-09-10,35,25,60,35,25,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,SIMIYU,BUSEGA DC,MLW_WPV1,bOPV,Rnd4,21,2022-12-04T00:00:00Z,2022-12-08,2022-12-10,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,SIMIYU,BUSEGA DC,TNZ-2026-02-01_nOPV_sNID,nOPV2,Rnd1,21,2026-03-24T00:00:00Z,2026-03-28,2026-03-29,31,29,60,26,24,50,10,Fail,poor,0,2,1,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,0,0,0,70,0.17
TNZ,SIMIYU,ITILIMA DC,MLW_WPV1,bOPV,Rnd2,21,2022-05-21T00:00:00Z,2022-05-25,2022-05-27,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,SIMIYU,ITILIMA DC,MLW_WPV1,bOPV,Rnd3,21,2022-09-04T00:00:00Z,2022-09-08,2022-09-10,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,SIMIYU,ITILIMA DC,MLW_WPV1,bOPV,Rnd4,21,2022-12-04T00:00:00Z,2022-12-08,2022-12-10,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,SIMIYU,ITILIMA DC,TNZ-2026-02-01_nOPV_sNID,nOPV2,Rnd1,21,2026-03-24T00:00:00Z,2026-03-28,2026-03-29,22,38,60,22,37,59,1,Pass,high,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
TNZ,SIMIYU,ITILIMA DC,TNZ-2026-02-01_nOPV_sNID,nOPV2,Rnd2,4,2026-05-07T00:00:00Z,2026-05-11,2026-05-12,5,5,10,4,5,9,51,Fail,very poor,0,0,1,0,0,0,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96,0,0,0,98.04,5.1
TNZ,SIMIYU,MASWA DC,MLW_WPV1,bOPV,Rnd2,21,2022-05-21T00:00:00Z,2022-05-25,2022-05-27,23,37,60,21,33,54,6,Fail,moderate,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,0,0,0,0,33.33,0.1
TNZ,SIMIYU,MASWA DC,MLW_WPV1,bOPV,Rnd3,21,2022-09-04T00:00:00Z,2022-09-08,2022-09-10,25,35,60,25,34,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
TNZ,SIMIYU,MASWA DC,MLW_WPV1,bOPV,Rnd4,21,2022-12-04T00:00:00Z,2022-12-08,2022-12-10,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,SIMIYU,MASWA DC,TNZ-2026-02-01_nOPV_sNID,nOPV2,Rnd1,21,2026-03-24T00:00:00Z,2026-03-28,2026-03-29,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,SIMIYU,MEATU DC,MLW_WPV1,bOPV,Rnd2,21,2022-05-22T00:00:00Z,2022-05-26,2022-05-28,39,21,60,37,21,58,2,Pass,high,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0.03
TNZ,SIMIYU,MEATU DC,MLW_WPV1,bOPV,Rnd3,21,2022-09-04T00:00:00Z,2022-09-08,2022-09-10,26,34,60,22,33,55,5,Fail,moderate,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,60,0.08
TNZ,SIMIYU,MEATU DC,MLW_WPV1,bOPV,Rnd4,21,2022-12-04T00:00:00Z,2022-12-08,2022-12-09,25,35,60,25,35,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,SIMIYU,MEATU DC,TNZ-2026-02-01_nOPV_sNID,nOPV2,Rnd1,21,2026-03-24T00:00:00Z,2026-03-28,2026-03-29,33,27,60,30,23,53,7,Fail,moderate,0,0,2,0,0,1,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,0,0,14.29,57.14,0.12
TNZ,SIMIYU,MEATU DC,TNZ-2026-02-01_nOPV_sNID,nOPV2,Rnd2,7,2026-05-07T00:00:00Z,2026-05-11,2026-05-12,15,15,30,14,11,25,35,Fail,very poor,0,0,2,0,0,3,30,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.71,0,0,8.57,85.71,1.17
TNZ,SINGIDA,IKUNGI DC,MLW_WPV1,bOPV,Rnd2,21,2022-05-22T00:00:00Z,2022-05-26,2022-05-28,34,26,60,33,23,56,4,Fail,moderate,0,0,2,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0.07
TNZ,SINGIDA,IKUNGI DC,MLW_WPV1,bOPV,Rnd3,21,2022-09-04T00:00:00Z,2022-09-08,2022-09-10,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,SINGIDA,IKUNGI DC,MLW_WPV1,bOPV,Rnd4,21,2022-12-04T00:00:00Z,2022-12-08,2022-12-10,35,25,60,35,25,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,SINGIDA,IKUNGI DC,TNZ-2026-02-01_nOPV_sNID,nOPV2,Rnd1,21,2026-03-24T00:00:00Z,2026-03-28,2026-03-29,28,32,60,27,27,54,6,Fail,moderate,0,1,3,0,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,50,0,0,16.67,16.67,0.1
TNZ,SINGIDA,IRAMBA DC,MLW_WPV1,bOPV,Rnd2,21,2022-05-21T00:00:00Z,2022-05-25,2022-05-27,30,30,60,27,24,51,9,Fail,poor,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.15
TNZ,SINGIDA,IRAMBA DC,MLW_WPV1,bOPV,Rnd3,21,2022-09-04T00:00:00Z,2022-09-08,2022-09-10,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,SINGIDA,IRAMBA DC,MLW_WPV1,bOPV,Rnd4,21,2022-12-04T00:00:00Z,2022-12-08,2022-12-10,31,29,60,30,28,58,2,Pass,high,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
TNZ,SINGIDA,IRAMBA DC,TNZ-2026-02-01_nOPV_sNID,nOPV2,Rnd1,21,2026-03-24T00:00:00Z,2026-03-28,2026-03-29,29,31,60,21,14,35,25,Fail,very poor,0,0,0,0,0,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,20,0.42
TNZ,SINGIDA,ITIGI DC,MLW_WPV1,bOPV,Rnd2,21,2022-05-21T00:00:00Z,2022-05-25,2022-05-27,27,33,60,18,22,40,20,Fail,very poor,1,8,2,1,0,5,3,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,5,40,10,5,0,25,15,0.33
TNZ,SINGIDA,ITIGI DC,MLW_WPV1,bOPV,Rnd3,21,2022-09-04T00:00:00Z,2022-09-08,2022-09-10,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,SINGIDA,ITIGI DC,MLW_WPV1,bOPV,Rnd4,21,2022-12-04T00:00:00Z,2022-12-08,2022-12-10,17,43,60,17,43,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,SINGIDA,ITIGI DC,TNZ-2026-02-01_nOPV_sNID,nOPV2,Rnd1,21,2026-03-24T00:00:00Z,2026-03-28,2026-03-29,40,20,60,40,20,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,SINGIDA,MANYONI DC,MLW_WPV1,bOPV,Rnd2,21,2022-05-21T00:00:00Z,2022-05-25,2022-05-27,25,35,60,25,35,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,SINGIDA,MANYONI DC,MLW_WPV1,bOPV,Rnd3,21,2022-09-04T00:00:00Z,2022-09-08,2022-09-10,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,SINGIDA,MANYONI DC,MLW_WPV1,bOPV,Rnd4,21,2022-12-04T00:00:00Z,2022-12-08,2022-12-10,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,SINGIDA,MANYONI DC,TNZ-2026-02-01_nOPV_sNID,nOPV2,Rnd1,21,2026-03-24T00:00:00Z,2026-03-28,2026-03-29,35,25,60,26,21,47,13,Fail,poor,0,2,5,1,1,3,1,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,15.38,38.46,7.69,7.69,23.08,7.69,0.22
TNZ,SINGIDA,MKALAMA DC,MLW_WPV1,bOPV,Rnd2,20,2022-05-22T00:00:00Z,2022-05-26,2022-05-28,36,24,60,34,23,57,3,Pass,high,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,33.33,0,66.67,0,0,0,0,0.05
TNZ,SINGIDA,MKALAMA DC,MLW_WPV1,bOPV,Rnd3,21,2022-09-04T00:00:00Z,2022-09-08,2022-09-10,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,SINGIDA,MKALAMA DC,MLW_WPV1,bOPV,Rnd4,21,2022-12-04T00:00:00Z,2022-12-08,2022-12-10,36,24,60,36,24,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,SINGIDA,MKALAMA DC,TNZ-2026-02-01_nOPV_sNID,nOPV2,Rnd1,21,2026-03-24T00:00:00Z,2026-03-28,2026-03-29,27,33,60,27,32,59,1,Pass,high,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.02
TNZ,SINGIDA,MKALAMA DC,TNZ-2026-02-01_nOPV_sNID,nOPV2,Rnd2,3,2026-05-07T00:00:00Z,2026-05-11,2026-05-12,5,5,10,5,2,7,53,Fail,very poor,0,0,3,0,0,0,50,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.66,0,0,0,94.34,5.3
TNZ,SINGIDA,SINGIDA DC,MLW_WPV1,bOPV,Rnd2,21,2022-05-21T00:00:00Z,2022-05-25,2022-05-27,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,SINGIDA,SINGIDA DC,MLW_WPV1,bOPV,Rnd3,21,2022-09-04T00:00:00Z,2022-09-08,2022-09-10,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,SINGIDA,SINGIDA DC,MLW_WPV1,bOPV,Rnd4,21,2022-12-04T00:00:00Z,2022-12-08,2022-12-10,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,SINGIDA,SINGIDA DC,TNZ-2026-02-01_nOPV_sNID,nOPV2,Rnd1,21,2026-03-24T00:00:00Z,2026-03-28,2026-03-29,37,23,60,31,18,49,11,Fail,poor,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.91,0,9.09,0,0,0,0.18
TNZ,SINGIDA,SINGIDA DC,TNZ-2026-02-01_nOPV_sNID,nOPV2,Rnd2,3,2026-05-07T00:00:00Z,2026-05-11,2026-05-12,5,5,10,4,4,8,52,Fail,very poor,0,0,1,0,0,1,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92,0,0,1.92,96.15,5.2
TNZ,SINGIDA,SINGIDA MC,MLW_WPV1,bOPV,Rnd2,21,2022-05-21T00:00:00Z,2022-05-25,2022-05-27,35,25,60,35,25,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,SINGIDA,SINGIDA MC,MLW_WPV1,bOPV,Rnd3,21,2022-09-04T00:00:00Z,2022-09-08,2022-09-10,36,24,60,32,21,53,7,Fail,moderate,0,1,5,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,71.43,0,0,0,14.29,0.12
TNZ,SINGIDA,SINGIDA MC,MLW_WPV1,bOPV,Rnd4,21,2022-12-04T00:00:00Z,2022-12-08,2022-12-10,24,36,60,24,36,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,SINGIDA,SINGIDA MC,TNZ-2026-02-01_nOPV_sNID,nOPV2,Rnd1,21,2026-03-24T00:00:00Z,2026-03-28,2026-03-29,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,SONGWE,ILEJE DC,MLW_WPV1,bOPV,Rnd1,21,2022-03-26T00:00:00Z,2022-03-30,2022-03-31,28,32,60,27,31,58,2,Pass,high,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
TNZ,SONGWE,ILEJE DC,MLW_WPV1,bOPV,Rnd2,21,2022-05-21T00:00:00Z,2022-05-25,2022-05-27,35,25,60,35,25,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,SONGWE,ILEJE DC,MLW_WPV1,bOPV,Rnd3,21,2022-09-04T00:00:00Z,2022-09-08,2022-09-09,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,SONGWE,ILEJE DC,MLW_WPV1,bOPV,Rnd4,21,2022-12-04T00:00:00Z,2022-12-08,2022-12-10,19,41,60,19,41,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,SONGWE,ILEJE DC,TNZ-2023-07-01_nOPV,nOPV2,Rnd1,21,2023-09-24T00:00:00Z,2023-09-28,2023-09-30,36,24,60,36,24,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,SONGWE,ILEJE DC,TNZ-2023-07-01_nOPV,nOPV2,Rnd2,21,2023-11-05T00:00:00Z,2023-11-09,2023-11-11,24,36,60,24,36,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,SONGWE,MBOZI DC,MLW_WPV1,bOPV,Rnd1,21,2022-03-26T00:00:00Z,2022-03-30,2022-03-31,30,30,60,20,19,39,21,Fail,very poor,0,0,7,4,0,0,10,0,1,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,33.33,19.05,0,0,47.62,0.35
TNZ,SONGWE,MBOZI DC,MLW_WPV1,bOPV,Rnd2,21,2022-05-21T00:00:00Z,2022-05-25,2022-05-27,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,SONGWE,MBOZI DC,MLW_WPV1,bOPV,Rnd3,21,2022-09-04T00:00:00Z,2022-09-08,2022-09-10,36,24,60,36,24,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,SONGWE,MBOZI DC,MLW_WPV1,bOPV,Rnd4,21,2022-12-04T00:00:00Z,2022-12-08,2022-12-10,22,38,60,22,38,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,SONGWE,MBOZI DC,TNZ-2023-07-01_nOPV,nOPV2,Rnd1,21,2023-09-24T00:00:00Z,2023-09-28,2023-09-30,25,35,60,25,35,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,SONGWE,MBOZI DC,TNZ-2023-07-01_nOPV,nOPV2,Rnd2,21,2023-11-05T00:00:00Z,2023-11-09,2023-11-11,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,SONGWE,MOMBA DC,MLW_WPV1,bOPV,Rnd1,21,2022-03-26T00:00:00Z,2022-03-30,2022-03-30,37,23,60,23,14,37,23,Fail,very poor,2,5,4,0,0,7,5,0,0,1,2,0,0,1,1,0,1,0,0,0,0,0,0,8.7,21.74,17.39,0,0,30.43,21.74,0.38
TNZ,SONGWE,MOMBA DC,MLW_WPV1,bOPV,Rnd2,21,2022-05-21T00:00:00Z,2022-05-25,2022-05-27,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,SONGWE,MOMBA DC,MLW_WPV1,bOPV,Rnd3,21,2022-09-04T00:00:00Z,2022-09-08,2022-09-10,23,37,60,23,37,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,SONGWE,MOMBA DC,MLW_WPV1,bOPV,Rnd4,21,2022-12-04T00:00:00Z,2022-12-08,2022-12-10,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,SONGWE,MOMBA DC,TNZ-2023-07-01_nOPV,nOPV2,Rnd1,21,2023-09-24T00:00:00Z,2023-09-28,2023-09-30,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,SONGWE,MOMBA DC,TNZ-2023-07-01_nOPV,nOPV2,Rnd2,21,2023-11-05T00:00:00Z,2023-11-09,2023-11-11,23,37,60,23,37,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,SONGWE,SONGWE DC,MLW_WPV1,bOPV,Rnd1,21,2022-03-26T00:00:00Z,2022-03-30,2022-03-31,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,SONGWE,SONGWE DC,MLW_WPV1,bOPV,Rnd2,21,2022-05-21T00:00:00Z,2022-05-25,2022-05-27,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,SONGWE,SONGWE DC,MLW_WPV1,bOPV,Rnd3,21,2022-09-04T00:00:00Z,2022-09-08,2022-09-10,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,SONGWE,SONGWE DC,MLW_WPV1,bOPV,Rnd4,21,2022-12-04T00:00:00Z,2022-12-08,2022-12-10,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,SONGWE,SONGWE DC,TNZ-2023-07-01_nOPV,nOPV2,Rnd1,21,2023-09-24T00:00:00Z,2023-09-28,2023-09-30,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNZ,SONGWE,SONGWE DC,TNZ-2023-07-01_nOPV,nOPV2,Rnd2,21,2023-11-05T00:00:00Z,2023-11-09,2023-11-11,25,35,60,25,34,59,1,Pass,high,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.02
